app_no,license_type,application_date,status,fru_interview_scheduled,drug_test,wav_course,defensive_driving,driver_exam,medical_clearance_form,other_requirements,last_update
6076554,HDR,2024-06-13T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,2024-07-23T11:00:07.000
6073031,HDR,2024-04-22T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6076931,HDR,2024-06-20T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6078690,HDR,2024-07-20T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077214,HDR,2024-06-25T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6074350,HDR,2024-05-10T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074137,HDR,2024-05-07T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078633,HDR,2024-07-19T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077625,HDR,2024-07-01T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078470,HDR,2024-07-17T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076984,HDR,2024-06-20T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6078121,HDR,2024-07-11T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6076767,HDR,2024-06-17T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6071735,HDR,2024-04-03T00:00:00.000,Pending Fitness Interview,07/30/2024,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6074565,HDR,2024-05-13T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074347,HDR,2024-05-10T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6075407,HDR,2024-05-25T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6076292,HDR,2024-06-09T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6077597,HDR,2024-07-01T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6073972,HDR,2024-05-05T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076569,HDR,2024-06-13T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6073736,HDR,2024-05-01T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078590,HDR,2024-07-18T00:00:00.000,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6076560,HDR,2024-06-13T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6076866,HDR,2024-06-18T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078003,HDR,2024-07-09T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6075570,HDR,2024-05-28T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077294,HDR,2024-06-26T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077658,HDR,2024-07-02T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,2024-07-23T11:00:07.000
6074498,HDR,2024-05-13T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077167,HDR,2024-06-24T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6074994,HDR,2024-05-20T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077514,HDR,2024-06-30T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078558,HDR,2024-07-18T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077971,HDR,2024-07-09T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6076263,HDR,2024-06-08T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6078182,HDR,2024-07-12T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6076743,HDR,2024-06-17T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6075414,HDR,2024-05-25T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6075423,HDR,2024-05-25T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6077802,HDR,2024-07-05T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,2024-07-23T11:00:07.000
6072321,HDR,2024-04-12T00:00:00.000,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077733,HDR,2024-07-03T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078034,HDR,2024-07-10T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6078552,HDR,2024-07-18T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076741,HDR,2024-06-17T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077522,HDR,2024-06-30T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074572,HDR,2024-05-14T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075627,HDR,2024-05-29T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074080,HDR,2024-05-06T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078434,HDR,2024-07-16T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078605,HDR,2024-07-19T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076495,HDR,2024-06-12T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6076902,HDR,2024-06-19T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077094,HDR,2024-06-23T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078214,HDR,2024-07-12T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076406,HDR,2024-06-11T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6075524,HDR,2024-05-27T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078726,HDR,2024-07-21T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078827,HDR,2024-07-23T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076548,HDR,2024-06-13T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6073596,HDR,2024-04-29T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077975,HDR,2024-07-09T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6077511,HDR,2024-06-30T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6077601,HDR,2024-07-01T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6075266,HDR,2024-05-23T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,"Fingerprints, copy of DMV lic, other. Visit www.nyc.gov/tlcup",2024-07-23T11:00:07.000
6078759,HDR,2024-07-22T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6071996,HDR,2024-04-08T00:00:00.000,Denied,Not Applicable,Needed,Complete,Needed,Complete,Complete,Copy of DMV license needed,2024-07-23T11:00:07.000
6076864,HDR,2024-06-18T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6076522,HDR,2024-06-12T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6076526,HDR,2024-06-12T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6077902,HDR,2024-07-08T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6060188,HDR,2023-11-14T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6072951,HDR,2024-04-22T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074579,HDR,2024-05-14T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6073214,HDR,2024-04-24T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6077621,HDR,2024-07-01T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6077453,HDR,2024-06-28T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6072872,HDR,2024-04-20T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078407,HDR,2024-07-16T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6077000,HDR,2024-06-21T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Copy of DMV license needed,2024-07-23T11:00:07.000
6076710,HDR,2024-06-15T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6076312,HDR,2024-06-09T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6073229,HDR,2024-04-24T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6073092,HDR,2024-04-23T00:00:00.000,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077305,HDR,2024-06-26T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077421,HDR,2024-06-28T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6077014,HDR,2024-06-21T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077644,HDR,2024-07-02T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078315,HDR,2024-07-15T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076834,HDR,2024-06-18T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077487,HDR,2024-06-29T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076192,HDR,2024-06-07T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Not Applicable,2024-07-23T11:00:07.000
6077881,HDR,2024-07-07T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075493,HDR,2024-05-27T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077339,HDR,2024-06-26T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6072724,HDR,2024-04-18T00:00:00.000,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077112,HDR,2024-06-23T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6074474,HDR,2024-05-13T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6076404,HDR,2024-06-11T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075463,HDR,2024-05-27T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6073130,HDR,2024-04-23T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6076533,HDR,2024-06-12T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074185,HDR,2024-05-08T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6073202,HDR,2024-04-24T00:00:00.000,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6075837,HDR,2024-06-01T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6076838,HDR,2024-06-18T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078091,HDR,2024-07-10T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076342,HDR,2024-06-10T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6077154,HDR,2024-06-24T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6072100,HDR,2024-04-09T00:00:00.000,Denied,Not Applicable,Needed,Needed,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075746,HDR,2024-05-30T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6073490,HDR,2024-04-28T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6075395,HDR,2024-05-25T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078658,HDR,2024-07-19T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078290,HDR,2024-07-14T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077474,HDR,2024-06-28T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078207,HDR,2024-07-12T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078264,HDR,2024-07-13T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075588,HDR,2024-05-28T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
